1	1960
1	9035
1	9119
1	9839
1	9847
2	8399
2	8729
2	8945
2	9049
2	9906
3	5710
3	6910
3	7798
3	9461
3	9606
4	1666
4	6023
4	8720
4	9646
4	9964
5	7581
5	8562
5	9432
5	9724
5	9771
6	1884
6	6198
6	8213
6	9748
6	9830
7	7680
7	8204
7	9590
7	9663
7	9889
8	4228
8	7980
8	8896
8	9959
8	9997
9	1786
9	4221
9	5377
9	8734
9	9905
10	8721
10	8935
10	9352
10	9769
10	9793
11	3593
11	5174
11	6982
11	7077
11	9882
12	8175
12	8784
12	8844
12	9611
12	9891
13	1448
13	7608
13	8756
13	9625
13	9971
14	5837
14	9020
14	9725
14	9791
14	9903
15	2929
15	4816
15	6613
15	8987
15	9586
16	5238
16	8005
16	9144
16	9772
16	9939
17	7394
17	9080
17	9632
17	9658
17	9724
18	5637
18	9286
18	9693
18	9908
18	9991
19	4919
19	5907
19	7559
19	8679
19	9669
20	7561
20	9116
20	9416
20	9723
20	9869
21	6060
21	8232
21	9560
21	9884
21	9999
22	5208
22	7220
22	8742
22	9863
22	9993
23	2295
23	8835
23	9730
23	9876
23	9877
24	5955
24	8044
24	9169
24	9410
24	9611
25	361
25	9418
25	9646
25	9942
25	9964
26	5432
26	8389
26	9496
26	9948
26	9990
27	5722
27	6144
27	8004
27	8427
27	9815
28	6872
28	8464
28	9616
28	9717
28	9815
29	3616
29	8487
29	9836
29	9870
29	9986
30	4576
30	5318
30	9426
30	9648
30	9658
31	2214
31	8621
31	9198
31	9766
31	9813
32	3795
32	6618
32	6795
32	8723
32	9324
33	7369
33	8709
33	8780
33	9457
33	9601
34	2481
34	3360
34	4753
34	9044
34	9661
35	1592
35	5376
35	9104
35	9839
35	9972
36	3128
36	4070
36	6502
36	9545
36	9643
37	3514
37	9023
37	9762
37	9798
37	9887
38	4222
38	5529
38	9780
38	9784
38	9824
39	5804
39	7212
39	8654
39	9026
39	9992
40	7661
40	8500
40	9434
40	9979
40	9994
41	7728
41	8370
41	8686
41	9907
41	9948
42	6316
42	8492
42	9097
42	9904
42	9982
43	7806
43	8845
43	9284
43	9720
43	9953
44	8021
44	9239
44	9338
44	9531
44	9711
45	4833
45	6898
45	7686
45	7703
45	9861
46	1681
46	6134
46	8337
46	9582
46	9834
47	3840
47	8651
47	8985
47	9429
47	9904
48	5091
48	6656
48	8645
48	9413
48	9892
49	7015
49	9253
49	9437
49	9474
49	9607
50	4061
50	5043
50	8392
50	8919
50	9968
51	6078
51	8967
51	9452
51	9982
51	9998
52	3861
52	8420
52	8725
52	9519
52	9888
53	1329
53	1792
53	4340
53	6780
53	9943
54	8798
54	8873
54	9799
54	9956
54	9986
55	7040
55	8657
55	9298
55	9715
55	9968
56	410
56	1469
56	7460
56	8952
56	9620
57	8799
57	9444
57	9602
57	9666
57	9827
58	790
58	6788
58	7541
58	9654
58	9752
59	5833
59	6033
59	6138
59	6422
59	6732
60	3934
60	4216
60	4521
60	8926
60	9648
61	4212
61	8173
61	9850
61	9955
61	9960
62	1908
62	2595
62	3107
62	3141
62	7479
63	5604
63	7255
63	7702
63	9535
63	9797
64	8125
64	8285
64	9629
64	9857
64	9931
65	7699
65	8780
65	9992
65	9993
65	9997
66	4559
66	6488
66	8326
66	9134
66	9796
67	2719
67	3498
67	7667
67	9480
67	9809
68	4776
68	7650
68	9768
68	9815
68	9874
69	2919
69	6734
69	8827
69	9154
69	9260
70	803
70	7680
70	9380
70	9458
70	9795
71	3003
71	3484
71	7577
71	7729
71	7830
72	1324
72	6613
72	7416
72	8113
72	9494
73	7457
73	7936
73	8821
73	9163
73	9597
74	344
74	1506
74	4819
74	8833
74	9891
75	3409
75	6289
75	6953
75	8757
75	9975
76	5481
76	7918
76	8446
76	8607
76	9273
77	4421
77	7165
77	8225
77	9954
77	9964
78	2110
78	9637
78	9780
78	9930
78	9988
79	8818
79	8877
79	9144
79	9390
79	9670
80	8738
80	9094
80	9278
80	9816
80	9951
81	6173
81	7394
81	9815
