1	1677
1	3574
1	9321
1	9816
1	9878
2	9440
2	9820
2	9879
2	9883
2	9890
3	8918
3	9005
3	9015
3	9308
3	9621
4	9130
4	9162
4	9420
4	9571
4	9913
5	6769
5	9567
5	9743
5	9985
5	9987
6	7793
6	8437
6	9105
6	9431
6	9578
7	8089
7	9041
7	9612
7	9884
7	9909
8	9507
8	9771
8	9813
8	9951
8	9957
9	5629
9	6817
9	7215
9	7748
9	9907
10	8545
10	9571
10	9807
10	9870
10	9913
11	5614
11	9867
11	9936
11	9992
11	9998
12	9727
12	9807
12	9869
12	9872
12	9975
13	1867
13	3202
13	8192
13	8198
13	8584
14	6221
14	6976
14	7152
14	8055
14	8356
15	401
15	1614
15	4477
15	4495
15	5714
16	8929
16	9471
16	9577
16	9605
16	9619
17	4452
17	9763
17	9895
17	9896
17	9940
18	6987
18	7607
18	8208
18	8773
18	9326
19	9727
19	9869
19	9872
19	9893
19	9929
20	1696
20	7559
20	7755
20	8645
20	9261
21	4689
21	7859
21	8266
21	8555
21	8981
22	5006
22	5929
22	6121
22	6739
22	7900
23	9766
23	9904
23	9941
23	9994
23	9998
24	7936
24	9439
24	9971
24	9973
24	9998
25	7923
25	8476
25	8572
25	8651
25	8827
26	8870
26	9354
26	9608
26	9968
26	9970
27	2134
27	5769
27	6594
27	7846
27	8339
28	3232
28	6125
28	6156
28	6179
28	8489
29	8713
29	9101
29	9301
29	9578
29	9761
30	125
30	3288
30	5564
30	6704
30	9748
31	7571
31	8192
31	8265
31	8574
31	9895
32	1921
32	9887
32	9952
32	9967
32	9982
33	2246
33	8597
33	8634
33	9335
33	9358
34	2384
34	8294
34	9663
34	9854
34	9976
35	9159
35	9687
35	9981
35	9984
35	9997
36	3473
36	4840
36	6129
36	6665
36	7628
37	5107
37	5964
37	6434
37	9029
37	9394
38	1976
38	9471
38	9577
38	9605
38	9619
39	8449
39	8555
39	8887
39	9045
39	9445
40	4435
40	9737
40	9885
40	9985
40	9987
41	9103
41	9381
41	9469
41	9714
41	9920
42	8459
42	9677
42	9837
42	9918
42	9980
43	6761
43	8207
43	8299
43	8521
43	8701
44	5166
44	9344
44	9528
44	9729
44	9804
45	3663
45	4594
45	7003
45	9311
45	9708
46	5400
46	6933
46	9377
46	9456
46	9487
47	2298
47	6834
47	8789
47	9766
47	9909
48	7249
48	8626
48	9008
48	9486
48	9618
49	2564
49	8486
49	8765
49	8993
49	9166
50	8474
50	9818
50	9822
50	9933
50	9977
51	1406
51	4909
51	7763
51	8680
51	10000
52	9251
52	9373
52	9716
52	9780
52	9843
53	9405
53	9530
53	9562
53	9639
53	9925
54	8406
54	9240
54	9824
54	9979
54	9995
55	6046
55	6812
55	9495
55	9751
55	9851
56	8884
56	9627
56	9728
56	9750
56	9868
57	7857
57	8696
57	8844
57	9541
57	9874
58	5645
58	6694
58	7320
58	8930
58	9239
59	8816
59	9266
59	9886
59	9959
59	9962
60	2090
60	3033
60	4983
60	6549
60	9859
61	3924
61	9791
61	9829
61	9981
61	9997
62	5690
62	7178
62	8016
62	9322
62	9388
63	9526
63	9595
63	9765
63	9898
63	9903
64	9495
64	9654
64	9734
64	9751
64	9851
65	3046
65	4539
65	5544
65	6145
65	7103
66	9074
66	9736
66	9750
66	9777
66	9868
67	3637
67	7779
67	8738
67	9664
67	9934
68	2670
68	8671
68	8727
68	9451
68	9621
69	5813
69	9454
69	9545
69	9984
69	9988
70	1335
70	8031
70	9815
70	9964
70	9996
71	4274
71	5760
71	6732
71	7799
71	9281
72	3963
72	6909
72	7731
72	9825
72	9946
73	7804
73	9623
73	9852
73	9945
73	9949
74	253
74	2717
74	2798
74	3950
74	9003
75	2982
75	9661
75	9688
75	9845
75	9939
76	9604
76	9789
76	9797
76	9802
76	9851
77	8641
77	9091
77	9097
77	9369
77	9419
78	5148
78	7588
78	9510
78	9751
78	9851
79	5430
79	5775
79	7492
79	8915
79	9355
80	590
80	3911
80	4989
80	7577
80	9983
81	7222
81	9706
81	9723
81	9898
81	9903
82	757
82	5807
82	8947
82	9443
82	9676
83	9119
83	9398
83	9757
83	9816
83	9991
84	381
84	427
84	1479
84	3354
84	4506
85	3222
85	9863
85	9865
85	9981
85	9984
86	7697
86	9416
86	9706
86	9898
86	9903
87	1911
87	5780
87	6512
87	7124
87	9407
88	2384
88	5819
88	6998
88	7380
88	9855
89	3018
89	6440
89	6657
89	7113
89	9409
90	5063
90	6191
90	6243
90	9006
90	9775
91	1614
91	5458
91	9103
91	9877
91	9920
92	3885
92	9156
92	9192
92	9523
92	9790
93	7083
93	9194
93	9676
93	9976
93	9995
94	8021
94	9223
94	9459
94	9648
94	9779
95	9547
95	9842
95	9924
95	9976
95	9979
96	5526
96	7700
96	8878
96	9741
96	10000
97	8777
97	8789
97	9733
97	9773
97	9871
98	1808
98	4679
98	9746
98	9751
98	9851
99	7234
99	7321
99	9354
99	9812
99	9970
100	3761
100	5918
100	9387
100	9541
100	9874
101	3437
101	4489
101	8951
101	9310
101	9535
102	6469
102	7093
102	9013
102	9540
102	9657
103	7754
103	8592
103	9167
103	9196
103	9959
104	6029
104	9925
104	9968
104	9970
104	9989
105	7616
105	9756
105	9855
105	9926
105	9934
106	7779
106	9699
106	9886
106	9891
106	9962
107	8192
107	9895
107	9896
107	9940
107	9943
108	1275
108	8784
108	9471
108	9605
108	9619
109	4359
109	6426
109	9174
109	9927
109	9964
110	3114
110	4811
110	8915
110	9162
110	9980
111	830
111	1060
111	3329
111	3447
111	9947
112	4349
112	4507
112	5969
112	8453
112	9635
113	5653
113	7092
113	8894
113	9167
113	9456
114	3505
114	5960
114	6581
114	8137
114	9021
115	5100
115	7079
115	8502
115	8995
115	9417
116	7800
116	8964
116	9707
116	9710
116	9996
117	6171
117	9052
117	9072
117	9245
117	9958
118	9276
118	9444
118	9912
118	9978
118	9996
119	3689
119	6487
119	7084
119	7172
119	7297
120	8050
120	9389
120	9799
120	9976
120	9995
121	8549
121	8820
121	8914
121	9877
121	9881
122	1593
122	8703
122	9330
122	9654
122	9851
123	6553
123	7691
123	8143
123	8849
123	9549
124	963
124	1937
124	2531
124	2831
124	9941
125	30
125	3136
125	5137
125	5892
125	9680
126	4145
126	9457
126	9837
126	9853
126	9918
127	4470
127	4518
127	5677
127	5800
127	9762
128	4083
128	6030
128	6694
128	8930
128	9831
129	4756
129	8459
129	9209
129	9629
129	9816
130	5946
130	9912
130	9927
130	9978
130	9996
131	5781
131	8828
131	9329
131	9394
131	9581
132	9826
132	9981
132	9984
132	9988
132	9997
133	1392
133	4643
133	5722
133	6056
133	9988
134	9501
134	9556
134	9764
134	9898
134	9903
135	6168
135	9768
135	9793
135	9795
135	9945
136	7594
136	9677
136	9712
136	9837
136	9980
137	4921
137	7683
137	9748
137	9928
137	9937
138	345
138	2846
138	6158
138	6191
138	9006
139	4783
139	5917
139	7986
139	8187
139	9508
140	5108
140	6708
140	8029
140	8667
140	8802
141	1512
141	1769
141	7286
141	7818
141	9155
142	9586
142	9644
142	9890
142	9899
142	9944
143	8329
143	8481
143	9268
143	9481
143	9584
144	402
144	594
144	7047
144	8910
144	9001
145	4366
145	9894
145	9906
145	9921
145	9958
146	3930
146	7570
146	8626
146	9307
146	9618
147	6486
147	9680
147	9859
147	9889
147	9977
148	3754
148	8819
148	9741
148	9757
148	9816
149	6571
149	9820
149	9823
149	9826
149	9883
150	5420
150	9799
150	9934
150	9976
150	9979
151	337
151	9790
151	9915
151	9917
151	9942
152	8109
152	9615
152	9689
152	9942
152	9960
153	9800
153	9902
153	9925
153	9946
153	9952
154	4841
154	7363
154	9891
154	9959
154	9972
155	2755
155	9941
155	9973
155	9994
155	9998
156	8752
