1	5472
1	8495
1	9640
1	9805
1	9882
2	3544
2	8986
2	9012
2	9509
2	9921
3	7772
3	8339
3	8551
3	8616
3	9405
4	3427
4	7813
4	8826
4	9534
4	9980
5	4962
5	6424
5	7684
5	9442
5	9865
6	4384
6	4641
6	8134
6	8791
6	9920
7	5675
7	5723
7	7299
7	9773
7	9978
8	3904
8	6331
8	7826
8	9838
8	9876
9	1633
9	3220
9	9735
9	9766
9	9842
10	1046
10	7987
10	8176
10	9700
10	10000
11	5168
11	7691
11	8797
11	9078
11	9555
12	6309
12	7579
12	9742
12	9845
12	9858
13	5387
13	6858
13	9270
13	9784
13	9796
14	6967
14	8813
14	9750
14	9780
14	9901
15	3656
15	8283
15	8332
15	9518
15	9519
16	1323
16	3748
16	5111
16	8051
16	9647
17	7804
17	8590
17	8593
17	9176
17	9896
18	6947
18	7006
18	7810
18	9175
18	9821
19	5404
19	6165
19	7107
19	8434
19	9780
20	819
20	5763
20	9518
20	9682
20	9903
21	5918
21	7320
21	8129
21	9892
21	9932
22	2503
22	6949
22	9505
22	9936
22	9990
23	6723
23	7597
23	7718
23	9159
23	9739
24	7288
24	8417
24	9579
24	9929
24	9982
25	8531
25	8891
25	9753
25	9936
25	9990
26	2933
26	8696
26	9446
26	9451
26	9954
27	6600
27	7700
27	8728
27	9958
27	9965
28	7867
28	8715
28	9114
28	9833
28	9916
29	8089
29	8099
29	9690
29	9865
29	9954
30	2146
30	7623
30	9533
30	9659
30	9818
31	5625
31	7248
31	7910
31	8656
31	9437
32	3142
32	5935
32	6985
32	9812
32	9834
33	8284
33	9088
33	9138
33	9406
33	9919
34	3281
34	7959
34	9562
34	9880
34	9973
35	548
35	3422
35	8812
35	9368
35	9881
36	1127
36	5878
36	7712
36	9793
36	9961
37	4245
37	5274
37	9639
37	9715
37	9981
38	1946
38	4061
38	8840
38	9974
38	9985
39	6442
39	8793
39	9943
39	9953
39	9996
40	7002
40	8643
40	9576
40	9929
40	9982
41	1714
41	7872
41	9760
41	9875
41	9975
42	7052
42	7343
42	8101
42	9091
42	9715
43	244
43	4898
43	7514
43	8165
43	9680
44	2473
44	8906
44	9056
44	9355
44	9779
45	6602
45	7251
45	7404
45	8778
45	9557
46	5884
46	7600
46	8976
46	9733
46	9882
47	8875
47	9187
47	9859
47	9894
47	9964
48	3589
48	3592
48	6387
48	9364
48	9484
49	5730
49	7402
49	8760
49	8898
49	9316
50	9083
50	9171
50	9719
50	9905
50	9990
51	3802
51	5230
51	8879
51	9960
51	9988
52	2688
52	4845
52	6524
52	6632
52	9215
53	5117
53	9051
53	9685
53	9839
53	9960
54	436
54	4648
54	5052
54	9129
54	9914
55	2280
55	7363
55	8824
55	9952
55	9963
56	2416
56	9682
56	9921
56	9945
56	9948
57	9633
57	9890
57	9914
57	9923
57	9967
58	8719
58	8835
58	8954
58	9771
58	9875
59	1299
59	6862
59	7952
59	8653
59	9212
60	3439
60	4033
60	4505
60	8752
60	9830
61	5984
61	8744
61	9042
61	9403
61	9987
62	2754
62	3989
62	6592
62	9785
62	9855
63	6114
63	8288
63	9162
63	9777
63	9871
64	8612
64	8921
64	9754
64	9945
64	9948
65	2037
65	2059
65	8233
65	8443
65	9710
66	7503
66	8207
66	8417
66	8909
66	9090
67	2976
67	4825
67	6950
67	9168
67	9453
68	4902
68	7340
68	8616
68	9360
68	9842
69	2230
69	5668
69	7542
69	7974
69	9280
70	1426
70	3179
70	8434
70	9864
70	9927
71	5215
71	5717
71	5974
71	6467
71	9284
72	3586
72	5694
72	8290
72	9719
72	9802
73	3921
73	8183
73	9409
73	9825
73	9966
74	4492
74	7849
74	9914
74	9938
74	9962
75	4233
75	6628
75	6846
75	9412
75	9972
76	6315
76	9555
76	9641
76	9743
76	9968
77	8806
77	9648
77	9715
77	9829
77	9856
78	4701
78	8008
78	8944
78	9590
78	9634
79	5750
79	7409
79	9677
79	9768
79	9966
80	6909
80	8941
80	9483
80	9770
80	9956
81	2638
81	4955
81	6952
81	8299
81	9904
82	8849
82	9317
82	9643
82	9831
82	9865
83	421
83	1717
83	4099
83	5413
83	8478
84	2727
84	2748
84	2957
84	9546
84	9900
85	2575
85	5254
85	5498
85	9860
85	9900
86	4070
86	4947
86	9210
86	9256
86	9675
87	3501
87	5205
87	9287
87	9524
87	9824
88	6685
88	8781
88	9570
88	9892
88	9918
89	694
89	9357
89	9383
89	9924
89	9971
90	2154
90	8296
90	9213
90	9229
90	9230
91	3531
91	3992
91	7322
91	7690
91	8264
92	8844
92	9077
92	9375
92	9399
92	9873
93	5868
93	6101
93	6533
93	8759
93	9000
94	142
94	3284
94	6137
94	9919
94	9935
95	7362
95	8727
95	8752
95	9094
95	9859
96	4854
96	4920
96	9505
96	9597
96	9823
97	2390
97	5483
97	8517
97	9102
97	9830
98	1696
98	7248
98	9145
98	9488
98	9746
99	5431
99	8385
99	8522
99	8721
99	9163
100	8471
100	9285
100	9684
100	9794
100	9902
101	3534
101	6770
101	8339
101	9746
101	9991
102	2723
102	3458
102	5185
102	8431
102	9392
103	2344
103	3750
103	6231
103	9470
103	9511
104	8092
104	9298
104	9446
104	9484
104	9619
105	711
105	8544
105	8823
105	9753
105	9951
106	9036
106	9111
106	9851
106	9900
106	9908
107	9090
107	9410
107	9756
107	9959
107	9981
108	9531
108	9684
108	9824
108	9951
108	9984
109	1845
109	2006
109	4803
109	5801
109	9862
110	8316
110	8753
110	9718
110	9741
110	9954
111	2584
111	5082
111	5977
111	9914
111	9961
112	6366
112	8296
112	8350
112	9618
112	9702
113	5778
113	6916
113	8238
113	9077
113	9887
114	6683
114	9520
114	9541
114	9787
114	9880
115	895
115	1316
115	7658
115	8131
115	9618
116	2678
116	7370
116	9297
116	9812
116	9923
117	3453
117	4136
117	9585
117	9773
117	9787
118	8715
118	8801
118	9448
118	9713
118	9840
119	6910
119	7018
119	9798
119	9837
119	9968
120	6423
120	6623
120	9297
120	9876
120	9904
121	6148
121	8440
121	9398
121	9882
121	9988
122	8289
122	8910
122	9288
122	9880
122	9912
123	826
123	2130
123	8329
123	9334
123	9763
124	8641
124	9185
124	9771
124	9907
124	9920
125	1398
125	7775
125	8489
125	8871
125	9924
126	9404
126	9681
126	9700
126	9895
126	9987
127	1102
127	7682
127	7743
127	8194
127	8433
128	1953
128	3784
128	3922
128	9506
128	9788
129	3355
129	9575
129	9837
129	9933
129	9973
130	7854
130	9410
130	9661
130	9941
130	9949
131	4362
131	6239
131	9860
131	9882
131	9912
132	1554
132	3584
132	3970
132	9530
132	9877
133	7746
133	9127
133	9356
133	9372
133	9959
134	3445
134	7541
134	9790
134	9902
134	9936
135	716
135	5867
135	8861
135	9335
135	9842
136	7622
136	7859
136	9323
136	9832
136	9872
137	3465
137	9476
137	9804
137	9965
137	9995
138	5525
138	6387
138	9745
138	9788
138	9972
139	8505
139	9349
139	9514
139	9731
139	9981
140	8749
140	9136
140	9506
140	9969
140	10000
141	3002
141	6595
141	6757
141	8476
141	9688
142	94
142	944
142	8928
142	9749
142	9902
143	5277
143	8823
143	9515
143	9913
143	9964
144	904
144	2337
144	5830
144	8976
144	9235
145	2676
145	3487
145	9625
145	9908
145	9931
146	4533
146	7424
146	9785
146	9868
146	9917
147	8951
147	9503
147	9517
147	9890
147	9999
148	2954
148	8717
148	9543
148	9974
148	9985
149	8429
149	9191
149	9765
149	9874
149	9977
150	7164
150	9574
150	9705
150	9933
150	9973
151	3494
151	7025
151	9788
151	9831
151	9850
152	1790
152	7442
152	8301
152	9887
152	9998
153	2007
153	9187
153	9218
153	9365
153	9906
154	4860
154	7594
154	8518
154	9042
154	9403
155	5167
155	8897
155	9149
155	9686
155	9977
156	7803
156	9841
156	9862
156	9886
156	9959
157	3950
157	4253
157	9323
157	9423
157	9470
158	6594
158	7553
158	9422
158	9745
158	9890
159	6535
159	8297
159	9045
159	9204
159	9789
160	1015
160	6660
160	8863
160	9993
160	9994
161	3432
161	8510
161	9569
161	9774
161	9997
162	3661
162	3674
162	5097
162	9536
162	9608
163	8425
163	8630
163	8888
163	9940
163	9970
164	7962
164	9352
164	9764
164	9770
164	9956
165	4626
165	4888
165	9577
165	9694
165	9779
166	596
166	7585
166	9437
166	9580
166	9590
167	7369
167	7764
167	8097
167	9405
167	9452
168	9246
168	9452
168	9454
168	9558
168	9980
169	6256
169	8662
169	9611
169	9722
169	9778
170	4229
170	8169
170	9881
170	9915
170	9963
171	3257
171	6543
171	9753
171	9839
171	9902
172	4109
172	6980
172	9158
172	9637
172	9878
173	452
173	2687
173	2831
173	3392
173	4590
174	652
174	5723
174	7961
174	9639
174	9799
175	6757
175	9600
175	9711
175	9786
175	9952
176	2192
176	8877
176	9612
176	9689
176	9911
177	6944
177	6987
177	8288
177	8429
177	9977
178	1654
178	4467
178	4884
178	8773
178	9961
179	372
179	4544
179	8107
179	9951
179	9984
180	2623
180	5786
180	8722
180	9381
180	9948
181	4318
181	9251
181	9782
181	9929
181	9982
182	6410
182	9496
182	9516
182	9877
182	9949
183	3793
183	8091
183	8652
183	9536
183	9679
184	8374
184	9450
184	9816
184	9893
184	9940
185	4671
185	4782
185	9880
185	9945
185	9973
186	740
186	8008
186	8443
186	8502
186	9590
187	3517
187	7159
187	9629
187	9916
187	9999
188	9298
188	9624
188	9694
188	9765
188	9872
189	3951
189	9074
189	9827
189	9935
189	9961
190	6971
190	7871
190	8713
190	9797
190	9900
191	4031
191	9342
191	9766
191	9789
191	9818
192	7555
192	8891
192	9035
192	9282
192	9822
193	1094
193	4937
193	8426
193	8868
193	9058
194	3339
194	9121
194	9376
194	9885
194	9964
195	7281
195	8755
195	9391
195	9538
195	9703
196	8331
196	9051
196	9872
196	9960
196	9988
197	605
197	2997
197	5774
197	8010
197	9757
198	9409
198	9566
198	9699
198	9943
198	9975
199	939
199	2069
199	5675
199	7902
199	9127
200	6670
200	8898
200	9653
200	9803
200	9887
201	2846
201	4105
201	9806
201	9961
201	9967
202	3563
202	8149
202	9296
202	9771
202	9809
203	3151
203	3526
203	7938
203	8286
203	9798
204	477
204	5137
204	6656
204	7449
204	9286
205	4901
205	9434
205	9712
205	9816
205	9899
206	5631
206	9808
206	9952
206	9963
206	9996
207	7272
207	9228
207	9281
207	9387
207	9989
208	4381
208	5378
208	9564
208	9618
208	9640
209	494
209	1495
209	3614
209	5316
209	9743
210	6026
210	9167
210	9952
210	9987
210	9992
211	6190
211	8473
211	8526
211	9161
211	9364
212	6456
212	7055
212	9723
212	9895
212	9942
213	2043
213	6840
213	9433
213	9818
213	9842
214	4556
214	7620
214	9160
214	9464
214	9811
215	5024
215	5530
215	9222
215	9435
215	9988
216	9850
216	9871
216	9904
216	9976
216	9988
217	1453
217	5193
217	8453
217	9037
217	9499
218	3521
218	4859
218	6855
218	7293
218	8694
219	1296
219	1728
219	8836
219	9720
219	9857
220	3166
220	4046
220	8895
220	9590
220	9594
221	667
221	3622
221	8447
221	8692
221	9266
222	9069
222	9828
222	9966
222	9984
222	9994
223	3040
223	9720
223	9736
223	9888
223	9966
224	6286
224	7675
224	9040
224	9493
224	9938
225	7358
225	8020
225	8701
225	9268
225	9931
226	4423
226	9635
226	9681
226	9844
226	9853
227	706
227	1119
227	8885
227	9241
227	9755
228	825
228	6198
228	6606
228	7604
228	9336
229	9084
229	9129
229	9416
229	9591
229	9779
230	382
230	9154
230	9430
230	9965
230	9975
231	1768
231	4955
231	8494
231	8621
231	9980
232	5773
232	7986
232	9228
232	9922
232	9932
233	6937
233	8836
233	9838
233	9894
233	9903
234	6043
234	8545
234	8857
234	9921
234	9988
235	5460
235	7544
235	9404
235	9768
235	9978
236	1384
236	1598
236	7057
236	9020
236	9734
237	2909
237	6138
237	9418
237	9928
237	9972
238	3601
238	5620
238	8887
238	9738
238	9937
239	2911
239	5708
239	6610
239	9148
239	9538
240	8690
240	8699
240	9233
240	9580
240	9798
241	2965
241	9576
241	9687
241	9810
241	9982
242	7189
242	9334
242	9821
242	9945
242	9948
243	8631
243	8798
243	9056
243	9752
243	9790
244	43
244	404
244	1847
244	5900
244	9295
245	7435
245	8187
245	9543
245	9974
245	9985
246	2874
246	8330
246	9676
246	9875
246	9914
247	8030
247	8297
247	8999
247	9907
247	9920
248	1431
248	6581
248	8199
248	8653
248	9571
249	5940
249	7062
249	8206
249	9923
249	9967
250	6580
250	8027
250	9655
250	9676
250	9955
251	321
251	2828
251	8283
251	8563
251	9649
252	3470
252	4476
252	9690
252	9844
252	9954
253	6378
253	7751
253	7886
253	7891
253	8208
254	959
254	5861
254	8756
254	9422
254	9468
255	8204
255	9910
255	9920
255	9986
255	9995
256	9655
256	9694
256	9964
256	9980
256	9983
257	8100
257	8409
257	9689
257	9960
257	9988
258	7997
258	8450
258	8869
258	9091
258	9909
259	648
259	2976
259	9207
259	9234
259	9830
260	328
260	4115
260	9555
260	9958
260	9986
261	8835
261	9512
261	9615
261	9670
261	9975
262	9028
262	9487
262	9577
262	9945
262	9958
263	3696
263	3732
263	4195
263	7319
263	8638
264	8903
264	9123
264	9925
264	9934
264	9986
265	8957
265	9374
265	9416
265	9576
265	9982
266	1148
266	2183
266	5506
266	8268
266	9587
267	8774
267	9379
267	9757
267	9885
267	9934
268	6046
268	9310
268	9487
268	9871
268	9901
269	2935
269	6793
269	9702
269	9841
269	9886
270	6509
270	8841
270	9516
270	9879
270	9952
271	3379
271	8600
271	9032
271	9952
271	9963
272	7746
272	8128
272	9005
272	9395
272	9948
273	9654
273	9925
273	9941
273	9958
273	9965
274	2726
274	8597
274	8851
274	9584
274	9862
275	4994
275	6719
275	8945
275	9531
275	9587
276	4868
276	4994
276	6208
276	9783
276	9839
277	1782
277	8181
277	9428
277	9942
277	9979
278	8320
278	9712
278	9813
278	9872
278	9884
279	7733
279	8951
279	9223
279	9420
279	9907
280	4055
280	5449
280	9910
280	9986
280	9995
281	7821
281	9112
281	9793
281	9829
281	9882
282	9153
282	9508
282	9880
282	9933
282	9973
283	2087
283	3319
283	3397
283	8142
283	9077
284	8108
284	8955
284	9304
284	9735
284	9736
285	3276
285	6659
285	7615
285	9160
285	9740
286	7994
286	8105
286	9446
286	9810
