1	7269
1	7280
1	8740
1	8972
1	9131
2	2377
2	8770
2	8991
2	9853
2	9985
3	1604
3	6515
3	7847
3	9677
3	9709
4	4156
4	7209
4	7497
4	9962
4	9997
5	3898
5	4973
5	7955
5	8505
5	9630
6	6955
6	7170
6	8821
6	9569
6	9912
7	1397
7	3033
7	7918
7	8718
7	9686
8	3722
8	8180
8	9232
8	9809
8	9965
9	3131
9	5133
9	6252
9	9874
9	9896
10	27
10	6402
10	9497
10	9667
10	9870
11	2810
11	8209
11	8543
11	9057
11	9842
12	5909
12	8651
12	9516
12	9808
12	9906
13	8394
13	8777
13	9050
13	9653
13	9999
14	7977
14	8126
14	8915
14	9703
14	9941
15	5276
15	8101
15	8964
15	9466
15	9959
16	468
16	4933
16	5603
16	8535
16	9562
17	331
17	3977
17	4191
17	5985
17	9043
18	560
18	2828
18	9413
18	9763
18	9926
19	2476
19	8865
19	9009
19	9097
19	9380
20	1431
20	8337
20	8462
20	9519
20	9831
21	1911
21	6382
21	9358
21	9728
21	9791
22	9435
22	9643
22	9756
22	9874
22	9947
23	5825
23	8888
23	8928
23	9539
23	9740
24	4862
24	5831
24	6237
24	6654
24	9056
25	3526
25	7108
25	8524
25	9744
25	9927
26	8731
26	9718
26	9766
26	9792
26	9797
27	10
27	4522
27	6362
27	7807
27	9905
28	5864
28	5891
28	6633
28	7963
28	8689
29	7110
29	7791
29	8085
29	8841
29	9293
30	5619
30	7631
30	7661
30	8699
30	9947
31	2976
31	6015
31	9521
31	9652
31	9997
32	7089
32	8882
32	9641
32	9650
32	9930
33	1231
33	6803
33	8684
33	8952
33	9767
34	1814
34	2490
34	7765
34	8287
34	8681
35	732
35	1948
35	8931
35	9569
35	9717
36	2874
36	4423
36	8732
36	9761
36	9979
37	2060
37	6063
37	8120
37	9536
37	9993
38	8658
38	9525
38	9535
38	9603
38	9981
39	1926
39	2712
39	5606
39	9416
39	9441
40	658
40	9794
40	9816
40	9832
40	9953
41	1370
41	3579
41	8913
41	9976
41	10000
42	4172
42	5686
42	6003
42	6065
42	9667
43	4598
43	7275
43	9077
43	9253
43	9659
44	1575
44	8519
44	9816
44	9976
44	10000
45	5370
45	6938
45	7585
45	9731
45	9970
46	3422
46	3756
46	9777
46	9994
46	10000
47	5802
47	9415
47	9726
47	9888
47	9984
